MovieID,Title,Genres,overview,genres,release_date,poster_path,matched_title,match_score
2457,Running Scared (1986),Action|Comedy,It's 1961. Two servicemen smuggle a box of military gear to USA. Leroy tries out a military camera and accidentally takes a picture of some military facilities. Army finds one of the pictures and thinks they're communist spies.,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",1980-11-01,/3zaMDpuaW2VG2MdnbW8tshreyIg.jpg,running scared,100
2457,Running Scared (1986),Action|Comedy,"After a drug-op gone bad, Joey Gazelle is put in charge of disposing the gun that shot a dirty cop. But things goes wrong for Joey after the neighbor kid stole the gun and used it to shoot his abusive father. Now Joey has to find the kid and the gun before the police and the mob find them first.","[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2006-01-06,/lTb9focF0HA0JLdj8WVPRHgmEiW.jpg,running scared,100
2458,Armed and Dangerous (1986),Comedy|Crime,"Dooley, a cop wrongly sacked for corruption, teams up with a useless defence lawyer in their new careers... as security guards. When the two are made fall guys for a robbery at a location they are guarding, the pair begin to investigate corruption within the company and their union. They soon make enemies of everyone, but can the unlikely duo save the day?","[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",1986-08-15,/5pO6QI7zKYDbic1ULYQkZ7VLV18.jpg,armed and dangerous,100
2459,"Texas Chainsaw Massacre, The (1974)",Horror,"After picking up a traumatized young hitchhiker, five friends find themselves stalked and hunted by a deformed chainsaw-wielding killer and his family of equally psychopathic killers.","[{'id': 27, 'name': 'Horror'}]",2003-10-17,/gx7FCIOFGxqNyplF3t7qtmUv55g.jpg,the texas chainsaw massacre,100
2460,"Texas Chainsaw Massacre 2, The (1986)",Horror,A radio host is victimized by the cannibal family as a former Texas Marshall hunts them.,"[{'id': 27, 'name': 'Horror'}]",1986-08-22,/1EI0Qs6AhtxdamRBsFC4zm2I6sj.jpg,the texas chainsaw massacre 2,100
2461,Leatherface: Texas Chainsaw Massacre III (1990),Horror,"A couple encounters a perverted gas station attendant who threatens them with a shotgun. They take a deserted path in Texas to seek help, but only meet up with a cannibalistic clan interested in helping themselves to fresh meat.","[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",1990-01-12,/6NmMY1e7P9bkb0I1srDuV6fjIzt.jpg,leatherface: texas chainsaw massacre iii,100
2462,"Return of the Texas Chainsaw Massacre, The (1994)",Horror,,,,,,0
2463,Ruthless People (1986),Comedy,"A couple, cheated by a vile businessman, kidnap his wife in retaliation, without knowing that their enemy is delighted they did.","[{'id': 35, 'name': 'Comedy'}]",1986-06-26,/nH0nq1Nk7jTlZv1aj7SnspMJyQy.jpg,ruthless people,100
2464,Trick or Treat (1986),Horror,"Eddie is your average 80's metal head teen. Now he's obsessed with his heavy-metal superstar idol, Sammi Curr who is killed in a hotel fire. Eddie becomes the recipient of the only copy of Curr's unreleased album, which when played backwards brings Sammi back to life. As Halloween approaches, Eddie begins to realize that this isn't only rock 'n roll... it's life and death.","[{'id': 27, 'name': 'Horror'}, {'id': 10402, 'name': 'Music'}]",1986-10-24,/21ouEk4YP3kwmghiIjplbyayK3l.jpg,trick or treat,100
2464,Trick or Treat (1986),Horror,"Donald's nephews come by for halloween and  plays tricks on them. But Witch Hazel was watching, and offers to help the boys get even. She brews up a potion that animates inanimate objects and sics them on . He initially agrees to treat the boys, until he hears the witch call him a ""pushover"". She animates his feet to get him to cough up the key to his pantry.","[{'id': 16, 'name': 'Animation'}]",1952-10-10,/hmlyeXM5btsFCfIxu8R5CVaIjGI.jpg,trick or treat,100
2465,Deadly Friend (1986),Horror,"Paul is a new kid in town with a robot named ""BB"". He befriends Samantha and the three of them have a lot of good times together. That is, until Samantha's abusive father throws her down some stairs and kills her. In an effort to save her life, Paul implants BB's computer brain into Samantha's human brain.","[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",1986-10-10,/cLuIQDB0SjvptANfLTpNxs9tXcP.jpg,deadly friend,100
2466,Belizaire the Cajun (1986),Drama,"In 19th-century Louisiana's Cajun country, Belizaire (Armand Assante) is the informal spokesman for his citizens, who don't see eye to eye with local racists who wish to eradicate all Cajuns. Complicating matters is the fact that Belizaire's former flame (Gail Youngs) is now married to his biggest rival (Will Patton), an affluent landowner's son. Before he knows it, Belizaire is caught up in a web of murder, lies and prejudice.","[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",1986-06-13,/6Nm19lP4RfS8vmhaaqaBfqqicN8.jpg,belizaire the cajun,100
2467,"Name of the Rose, The (1986)",Mystery,"14th-century Franciscan monk William of Baskerville and his young novice arrive at a conference to find that several monks have been murdered under mysterious circumstances. To solve the crimes, William must rise up against the Church's authority and fight the shadowy conspiracy of monastery monks using only his intelligence – which is considerable.","[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",1986-09-24,/dk3Vmp86t4lacnI3sQuU9ihOCUh.jpg,the name of the rose,100
2468,Jumpin' Jack Flash (1986),Action|Comedy|Romance|Thriller,"Terry works for a bank, and uses computers to communicate with clients all over the world. One day she gets a strange message from an unknown source. The message is coded. After decoding the message, Terry becomes embroiled in an espionage ring. People are killed, and Terry is chased. Throughout she remains in contact with this unknown person, who needs Terry to help save his life.","[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",1986-10-09,/nZcBdD3HRA6PPvfDY9UL0PWS5hi.jpg,jumpin' jack flash,100
2469,Peggy Sue Got Married (1986),Comedy|Romance,"Peggy Sue faints at a Highschool reunion. When she wakes up she finds herself in her own past, just before she finished school.","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",1986-10-05,/hr3IcU519Ha5ADGuRLfhHlOi937.jpg,peggy sue got married,100
2470,Crocodile Dundee (1986),Adventure|Comedy,"When a New York reporter plucks crocodile hunter Dundee from the Australian Outback for a visit to the Big Apple, it's a clash of cultures and a recipe for good-natured comedy as naïve Dundee negotiates the concrete jungle. Dundee proves that his instincts are quite useful in the city and adeptly handles everything from wily muggers to high-society snoots without breaking a sweat.","[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",1986-09-26,/uQyFHP0BBQcOVAbfpmiTnj5rKDm.jpg,crocodile dundee,100
2471,Crocodile Dundee II (1988),Adventure|Comedy,Australian outback expert protects his New York love from gangsters who've followed her down under.,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",1988-05-19,/m8DRsyNMD1pzWIgOb7X6XN7R3y0.jpg,crocodile dundee ii,100
2472,Tough Guys (1986),Comedy,"Harry Doyle (Lancaster) and Archie Lang (Douglas) are two old-time train robbers, who held up a train in 1956 and have been incarcerated for thirty years. After serving their time, they are released from jail and have to adjust to a new life of freedom. Harry and Archie realize that they still have the pizzazz when, picking up their prison checks at a bank, they foil a robbery attempt. Archie, who spent his prison time pumping himself up, easily picks up a 20-year-old aerobics instructor. Harry, on the other hand, has to waste away his days in a nursing home. They both have festering resentments -- Archie for having to endure a humiliating job as a busboy; Harry for having to endure patronizing attitudes toward senior citizens. The two old pals finally go back to what they know best. After successfully robbing an armored car, they decide to rob the same train that they robbed thirty years ago.","[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",1986-10-03,/zAXFmIRTSPkQbyTVSZa1GUtCQD9.jpg,tough guys,100
2473,Soul Man (1986),Comedy,"Soul Man is a comedy film made in 1986 about a man who undergoes racial transformation with pills to qualify for an African-American-only scholarship at Harvard Law School. It stars C. Thomas Howell, Rae Dawn Chong, Arye Gross, James Earl Jones, Leslie Nielsen, and Julia Louis-Dreyfus.","[{'id': 35, 'name': 'Comedy'}]",1986-10-24,/gf8FmcNSKLXHxhsgSRnlRpPpnHj.jpg,soul man,100
2474,"Color of Money, The (1986)",Drama,"Former pool hustler ""Fast Eddie"" Felson decides he wants to return to the game by taking a pupil. He meets talented but green Vincent Lauria and proposes a partnership. As they tour pool halls, Eddie teaches Vincent the tricks of scamming, but he eventually grows frustrated with Vincent's showboat antics, leading to an argument and a falling-out. Eddie takes up playing again and soon crosses paths with Vincent as an opponent.","[{'id': 18, 'name': 'Drama'}]",1986-10-07,/xBFzAIDqlvyDIy5Zf5ASVz3kHwN.jpg,the color of money,100
2475,52 Pick-Up (1986),Action|Mystery|Thriller,"Harry Mitchell is a successful Los Angeles manufacturer whose wife is running for city council. His life is turned upside down when three blackmailers confront him with a video tape of him with his young mistress and demand $100,000. Fearing that the story will hurt his wife's political campaign if he goes to the police, Harry pretends that he will pay the men, but does not follow through.","[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",1986-11-07,/vNSp1QB0mJtBVCDtcb4UY0mNYAB.jpg,52 pick-up,100
2476,Heartbreak Ridge (1986),Action|War,"A hard-nosed, hard-living Marine gunnery sergeant clashes with his superiors and his ex-wife as he takes command of a spoiled recon platoon with a bad attitude.","[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",1986-12-15,/hbKkfRpjtoCYabxEmhklM6MhF7g.jpg,heartbreak ridge,100
2477,Firewalker (1986),Adventure,A pair of adventurers try to track down an ancient Aztec/Mayan/Egyptian/Apache horde of gold.,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",1986-11-21,/v8DC9qUY6KNF4tqYq7agbwFqR78.jpg,firewalker,100
2478,Three Amigos! (1986),Comedy|Western,"Three unemployed actors accept an invitation to a Mexican village to replay their bandit fighter roles, unaware that it is the real thing.","[{'id': 35, 'name': 'Comedy'}, {'id': 37, 'name': 'Western'}]",1986-12-12,/zuTwahw966MoFwD7B2SFujaT5yp.jpg,¡three amigos!,100
2479,Gloria (1999),Drama|Thriller,"Sharon Stone plays a street-wise, middle-aged moll standing up against the mobs, all of which is complicated by a 6 year old urchin with a will of his own who she reluctantly takes under her wing after his family has been gunned down.","[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",1999-01-22,/j7aJcmRm9bkSFhRHN0mIOleixOn.jpg,gloria,100
2479,Gloria (1999),Drama|Thriller,"When a young boy's family is killed by the mob, their tough neighbor Gloria becomes his reluctant guardian. In possession of a book that the gangsters want, the pair go on the run in New York.","[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",1980-10-01,/wQjappShsygwnZntluaHEYGkun8.jpg,gloria,100
2479,Gloria (1999),Drama|Thriller,"Gloria is a 58-year-old divorcée. Her children have all left home but she has no desire to spend her days and nights alone. Determined to defy old age and loneliness, she rushes headlong into a whirl of singles’ parties on the hunt for instant gratification – which only leads to repeated disappointment and enduring emptiness. But when Gloria meets Rodolfo, an ex-naval officer seven years her senior, she begins to imagine the possibility of a permanent relationship.","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",2013-02-10,/rgIrQ5qeqAxenqweSUkUx5whTan.jpg,gloria,100
2479,Gloria (1999),Drama|Thriller,"Gloria never imagined that an audition for the music producer Sergio Andrade was going to change her life so drastically. King Midas not only brought her to stardom, but also to a dramatic story of love, heartbreak and betrayal. Based on the life story of  pop/rock singer Gloria Trevi.","[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}]",2014-10-20,/1yVRLamL1TixPSrWAJQ51AI6PZr.jpg,gloria,100
2480,Dry Cleaning (Nettoyage à sec) (1997),Drama,,,,,,0
2481,My Name Is Joe (1998),Drama|Romance,"Two thirtysomethings, unemployed former alcoholic Joe and community health worker Sarah, start a romantic relationship in the one of the toughest Glasgow neighbourhoods.","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1998-05-15,/2sVJSEZRczNiz9YIbnE5OVIkaHo.jpg,my name is joe,100
2482,Still Crazy (1998),Comedy|Romance,"In the seventies Strange Fruit were it. They lived the rock lifestyle to the max, groupies, drugs, internal tension and an ex front man dead from an overdose. Even their demise was glamorous; when lightning struck the stage during an outdoor festival. 20 years on and these former rock gods they have now sunk deep into obscurity when the idea of a reunion tour is lodged in the head of Tony, former keyboard player of the Fruits. Tony sets out to find his former bandmates with the help of former manager Karen to see if they can recapture the magic and give themselves a second chance.","[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",1998-10-30,/xCIPFFTSr84SxiU8BaEmpVxDCNZ.jpg,still crazy,100
2483,"Day of the Beast, The (El Día de la bestia) (1995)",Comedy|Horror|Thriller,,,,,,0
2484,Tinseltown (1998),Comedy,"In Hollywood it's all about who you know, and the only person two friends know is a serial killer.",[],1997-01-01,,tinseltown,100
